codice_circe;nword;cluster_id;label_finale
46734;3;46734_3_1;commercio allingrosso colori
46734;3;46734_3_2;commercio allingrosso pitture
46734;3;46734_3_3;vendita ingrosso colori
46734;3;46734_3_4;commercio allingrosso vernici
46734;4;46734_4_1;commercio ingrosso carta parati
46734;4;46734_4_2;commercio allingrosso vernici automobili
46734;4;46734_4_3;commercio carta da parati
46734;4;46734_4_4;commercio allingrosso di colori
46734;5;46734_5_1;commercio allingrosso vernici per autovetture
46734;5;46734_5_2;commercio ingrosso vernici e colori
46734;5;46734_5_3;commercio ingrosso e dettaglio vernici
46734;5;46734_5_4;commercio vernici ingrosso e dettaglio
46734;6;46734_6_1;commercio allingrosso di pitture e vernici
46734;6;46734_6_2;commercio allingrosso di carta da parati
46734;6;46734_6_3;commercio allingrosso di vernici e colori
46734;7;46734_7_1;commercio vernici colori e carta da parati
46734;7;46734_7_2;commercioallingrossodi carta da parati colori e vernici
46734;7;46734_7_3;commercio ingrosso e minuto pitture smalti vernici
46734;8;46734_8_1;commercio allingrosso di carta daparati colori e vernici
46741;2;46741_2_1;commercio casseforti
46741;2;46741_2_2;ferramenta allingrosso
46741;3;46741_3_1;commercio allingrosso ferramenta
46741;3;46741_3_2;commercio ferramenta allingrosso
46741;4;46741_4_1;commercio allingrosso di martelli
46741;4;46741_4_2;commercio ingrosso articoli ferramenta
46741;5;46741_5_1;commercializzazione di viti e bulloni
46741;5;46741_5_2;vendita minuto e allingrosso ferramenta
46741;5;46741_5_3;omm ingr articoli da ferramenta
46741;5;46741_5_4;commercio ingrosso articoli per ferramenta
46741;6;46741_6_1;commercio allingrosso di articoli da ferramenta
46741;6;46741_6_2;commercio allingrosso ferramenta e macchine utensili
46741;7;46741_7_1;commercio al dettaglio e allingrosso di ferramenta
46741;7;46741_7_2;commercio all ingrosso di articoli per ferramenta
46741;8;46741_8_1;commercioallingrossodi articoli in ferroe in altri metalli ferramenta
46742;3;46742_3_1;commercio ingrossso idraulica
46742;4;46742_4_1;commercio allingrosso materiale idraulico
46742;4;46742_4_2;ingrosso apparecchi impianti idraulici
46742;5;46742_5_1;apparecchi e accessori impianti idraulici
46742;5;46742_5_2;commercio allingrosso di materiale idraulico
46742;5;46742_5_3;comm ingrosso apparecchiaccessori impianti termoidraulici
46742;6;46742_6_1;commercio allingrosso di materiale idraulico elettrico
46742;6;46742_6_2;commercio ingrosso apparecchi per impianti idraulici
46742;6;46742_6_3;dettaglio apparecchi e accessori impianti idraulici
46742;7;46742_7_1;commercio allingrosso apparecchi e impianti termo idraulici
46742;7;46742_7_2;apparecchi e accessori per impianti idraulici di
46742;7;46742_7_3;commercio allingrosso di articoli idraulici ed elettrici
46742;8;46742_8_1;commercio di apparecchi ed accessori per impianti idraulici
46742;8;46742_8_2;commercio ingrosso materiale termo idraulico per uso industriale
46750;2;46750_2_1;commercio fertilizzanti
46750;3;46750_3_1;commercio ingrosso inchiostro
46750;3;46750_3_2;commercio ingrosso fertilizzanti
46750;3;46750_3_3;prodotti chimici industriali
46750;3;46750_3_4;vendita allingrosso inchiostri
46750;4;46750_4_1;commercio allingrosso di fertilizzanti
46750;4;46750_4_2;commercio ingrosso olii essenziali
46750;4;46750_4_3;commercio fertilizzanti e concimi
46750;4;46750_4_4;commercio allingrosso di inchiostri
46750;5;46750_5_1;commercio ingrosso prodotti chimici industriali
46750;5;46750_5_2;commercio allingrosso di materiale esplosivo
46750;5;46750_5_3;commercio all ingrosso di fertilizzanti
46750;6;46750_6_1;commercio ingrosso prodotti chimici per lagricoltura
46761;8;46761_8_1;commercio allingrosso di fibre tessili gregge e semilavorate
46762;5;46762_5_1;commercio allingrosso di gomma greggia
46762;7;46762_7_1;commercio allingrosso di gomma greggia e plastiche
46762;7;46762_7_2;commercio allingrosso via internet di gomma greggia
46763;6;46763_6_1;commercio allingrosso di articoli per imballaggio
46769;3;46769_3_1;altri prodotti intermedi
46769;5;46769_5_1;commercio allingrosso di carta semilavorata
46771;3;46771_3_1;raccolta rottami metallici
46771;4;46771_4_1;raccolta e commercio rottami
46772;1;46772_1_1;stracci
46772;4;46772_4_1;commercio ingrosso di stracci
46772;4;46772_4_2;commercio stracci per pulizia
47115;2;47115_2_1;dettaglio surgelati
47115;3;47115_3_1;commercio dettaglio surgelati
47115;3;47115_3_2;vendita alimentari congelati
47115;3;47115_3_3;vendita dettaglio surgelati
47115;4;47115_4_1;commercio prodotti alimentari surgelati
47115;4;47115_4_2;commercio al dettaglio surgelati
47115;5;47115_5_1;commercio al dettaglio di surgelati
47115;5;47115_5_2;commercio al dettaglio prodotti surgelati
47115;5;47115_5_3;commercio di prodotti alimentari surgelati
47115;5;47115_5_4;prodotti surgelati commercio al dettaglio
47115;6;47115_6_1;commercio al dettaglio generi alimentari surgelati
47115;6;47115_6_2;commercio al dettaglio di prodotti surgelati
47115;7;47115_7_1;commercio al dettaglio di prodotti alimentari surgelati
47210;2;47210_2_1;dettaglio verdure
47210;3;47210_3_1;commercio frutta verdura
47210;3;47210_3_2;dettaglio frutta secca
47210;3;47210_3_3;commercio verdura dettaglio
47210;4;47210_4_1;commercio dettaglio frutta verdura
47210;4;47210_4_2;commercio frutta verdura dettaglio
47210;4;47210_4_3;commercio dettaglio alimentare verdura
47210;4;47210_4_4;frutta e verdura dettaglio
47210;4;47210_4_5;commercio al dettaglio verdura
47210;5;47210_5_1;commercio al dettaglio frutta verdura
47210;5;47210_5_2;commercio dettaglio verdura e ortaggi
47210;5;47210_5_3;commercio al dettaglio frutta secca
47210;5;47210_5_4;commercio al dettaglio di verdura
47210;6;47210_6_1;dettaglio di frutta e verdura fresca
47210;6;47210_6_2;commercio aldettaglio di frutta e verdura
47210;6;47210_6_3;commercio frutta e verdura fresca dettaglio
47210;7;47210_7_1;commercio al dettaglio di frutta e verdura
47210;7;47210_7_2;commercio al dettaglio alimentare e frutta secca
47210;7;47210_7_3;commercio al dettaglio frutta e verdura freschi
47210;8;47210_8_1;commercio al dettaglio di frutta e verdura fresca
47220;3;47220_3_1;commercio dettaglio pollame
47220;4;47220_4_1;vendita al dettaglio pollame
47220;4;47220_4_2;commercio dettaglio carni pollame
47220;5;47220_5_1;commercio al dettaglio di pollame
47220;8;47220_8_1;vendita di carne al dettaglio e prodotti alimentari
47230;2;47230_2_1;dettaglio ittici
47230;2;47230_2_2;pesce dettaglio
47230;2;47230_2_3;dettaglio pesce
47230;3;47230_3_1;commercio dettaglio ittici
47230;4;47230_4_1;commercio dettaglio prodotti ittici
47230;4;47230_4_2;commercio al dettaglio pesce
47230;4;47230_4_3;vendita al dettaglio ittico
47230;4;47230_4_4;commercio dettaglio ittici congezionati
47230;5;47230_5_1;commercio al dettaglio ittico fresco
47230;5;47230_5_2;commercio prodotti ittici al dettaglio
47230;5;47230_5_3;commercio al dettaglio prodotti ittici
47230;5;47230_5_4;commercio al dettaglio di molluschi
47230;6;47230_6_1;commercio al dettaglio di prodotti ittici
47230;6;47230_6_2;commercio al dettaglio di pesci crostacei
47230;6;47230_6_3;comm al dettaglio di pesci crostacei
47230;7;47230_7_1;commercioal dettaglio di pesci crostacei e mollusch
47230;8;47230_8_1;commercio al dettaglio pesci crostacei molluschi e derivati
47230;8;47230_8_2;vendita al dettaglio di pesci molluschi e crostacei
47242;2;47242_2_1;dettaglio pasticceria
47242;2;47242_2_2;negozio dolciumi
47242;3;47242_3_1;dettaglio di dolciumi
47242;3;47242_3_2;commercio dettaglio dolciumi
47242;3;47242_3_3;pasticceria fresca vendita
47242;3;47242_3_4;commerico dettaglio pasticceria
47242;3;47242_3_5;vendita pasticceria fresca
47242;3;47242_3_6;pasticceria al dettaglio
47242;3;47242_3_7;vendita dolciumi dettaglio
47242;3;47242_3_8;venditaramelle torte dolciumi
47242;4;47242_4_1;commercio di pasticceria fresca
47242;4;47242_4_2;commercio al dettaglio pasticceria
47242;4;47242_4_3;vendita al dettaglio dolciumi
47242;4;47242_4_4;commercio dettaglio torte dolciumi
47242;4;47242_4_5;commercio dettaglio prodotti pasticceria
47242;4;47242_4_6;pasticcerie commercio al dettaglio
47242;4;47242_4_7;commercio minuto prodotti pasticceria
47242;5;47242_5_1;pasticceria fresca vendita al pubblico
47242;5;47242_5_2;commercio al dettaglio di dolciumi
47242;5;47242_5_3;vendita al minuto di dolciumi
47242;5;47242_5_4;commercio dettaglio di attrezzatura pasticceria
47242;5;47242_5_5;comm dett pasticceria e dolciumi
47242;6;47242_6_1;commercio al dettaglio prodotti di pasticceria
47242;6;47242_6_2;pasticcerie e confetterie vendita al dettaglio
47242;6;47242_6_3;produzione pasticceria con vendita al dettaglio
47242;6;47242_6_4;vendita di pasta fresca e pasticceria
47242;7;47242_7_1;commercio al dettaglio pasticceria e dolciumi confetteria
47242;7;47242_7_2;commercio al dettaglio di prodotti per pasticceria
47242;7;47242_7_3;produzione pasticceria fresca con vendita al pubblico
47242;7;47242_7_4;commercio al dettalgio di pasticceria e dolciumi
47242;8;47242_8_1;lattivitvolta commercio al dettaglio di torte dolciumi confetteria
47242;8;47242_8_2;produzione di pasticceria fresca con vendita al pubblico
47250;2;47250_2_1;dettaglio bevande
47250;2;47250_2_2;dettaglio alcoliche
47250;2;47250_2_3;alcolici dettaglio
47250;3;47250_3_1;dettaglio di bevande
47250;3;47250_3_2;commercio dettaglio bevande
47250;3;47250_3_3;bevande al dettaglio
47250;3;47250_3_4;alcolici al dettaglio
47250;3;47250_3_5;dettaglio bevande alcoliche
47250;3;47250_3_6;commercio bevande dettaglio
47250;3;47250_3_7;commercio dettaglio alcolici
47250;3;47250_3_8;dettaglio vendita alcolici
47250;3;47250_3_9;vendita bevande dettaglio
47250;3;47250_3_10;vendita dettaglio alcolici
47250;3;47250_3_11;vendita dettaglio bevande
47250;4;47250_4_1;commercio dettaglio bevande alcoliche
47250;4;47250_4_2;commercio bevande alcoliche dettaglio
47250;4;47250_4_3;commercio al dettaglio alcolici
47250;4;47250_4_4;vendita al dettaglio bevande
47250;4;47250_4_5;alcolici commercio al dettaglio
47250;4;47250_4_6;vendita dettaglio bevande alcoliche
47250;4;47250_4_7;commercio bevande dettaglio alcoliche
47250;5;47250_5_1;commercio al dettaglio bevande alcooliche
47250;5;47250_5_2;commercio di bevande al dettaglio
47250;5;47250_5_3;commercio dettaglio alimneti e bevande
47250;5;47250_5_4;commercio dettaglio vino bevande alcoliche
47250;5;47250_5_5;commercio al dettaglio di alcolici
47250;5;47250_5_6;vedita al dettagli di bevande
47250;6;47250_6_1;lattivitvolta commercio al dettaglio di bevande
47250;6;47250_6_2;commercio al dettaglio di bevande analcoliche
47250;6;47250_6_3;commercio al dettaglio alimenti bevande alcolici
47250;6;47250_6_4;commercio al dettaglio bevande non alcooliche
47250;7;47250_7_1;comm dettaglio specializzato altri alimentari e bevande
47250;7;47250_7_2;commercio al dettaglio di bevande con distributore
47250;7;47250_7_3;vendita al dettaglio bevande alcoliche e analcoliche
47250;7;47250_7_4;commercio al dettaglio bevande e dolciumi vari
47250;7;47250_7_5;commercio al dettaglio di prodotti di bevande
47250;8;47250_8_1;commercio al dettaglio di bevande alcoliche e analcoliche
47260;2;47260_2_1;cartoleria tabacchi
47260;2;47260_2_2;dettaglio tabacchi
47260;2;47260_2_3;monopolio tabacchi
47260;2;47260_2_4;rivendita tabacchi
47260;2;47260_2_5;commercio tabacchi
47260;2;47260_2_6;tabacchi lotto
47260;3;47260_3_1;tabacchi e affini
47260;3;47260_3_2;dettaglio sigarette elettroniche
47260;3;47260_3_3;commercio dettaglio tabacchi
47260;3;47260_3_4;commercio accessori tabacchi
47260;3;47260_3_5;commercio sigarette elettroniche
47260;3;47260_3_6;rivendita di tabacchi
47260;3;47260_3_7;sali e tabacchi
47260;4;47260_4_1;vandita tabacchi al dettaglio
47260;4;47260_4_2;negozio alimentari e tabacchi
47260;4;47260_4_3;commercio dettaglio prodotti tabacco
47260;4;47260_4_4;rivendita speciale di tabacchi
47260;4;47260_4_5;commercio al dettaglio tabacchi
47260;4;47260_4_6;vendita sigarette da inalazione
47260;5;47260_5_1;commercio al dettaglio sigarette elettroniche
47260;5;47260_5_2;commercio al dettaglio prodotti tabacco
47260;5;47260_5_3;rivendita tabacchi eo ricevitoria lotto
47260;5;47260_5_4;ricevitoria lotto e rivendita tabacchi
47260;5;47260_5_5;alimentari al dettaglio e tabacchi
47260;5;47260_5_6;rivendita generi di monopolio tabacchi
47260;5;47260_5_7;commercio al dettaglio liquidi sigarette
47260;5;47260_5_8;rivendita di tabacchi e lotto
47260;5;47260_5_9;tabacchi e generi di monopolio
47260;6;47260_6_1;commercio al dettaglio di sigarette elettroniche
47260;6;47260_6_2;vendita al dettaglio di sigarette elettroniche
47260;6;47260_6_3;commercio al dettaglio prodotti del tabacco
47260;7;47260_7_1;attivita tabacchi articoli privativa commercio al dettaglio
47260;7;47260_7_2;commercio dettaglio prodotti a base tabacco cannabis
47260;7;47260_7_3;commercio al dettaglio di prodotti del tabacco
47260;7;47260_7_4;commercio al dettaglio tabacchi e prodotti alimentari
47260;8;47260_8_1;commercio al dettaglio di generi di monopolio tabacchi
47291;3;47291_3_1;commercio dettaglio formaggio
47291;3;47291_3_2;rivendita dettaglio formaggi
47291;3;47291_3_3;commercio dettaglio latte
47291;3;47291_3_4;commercio latte dettaglio
47291;4;47291_4_1;commercio al dettaglio formaggio
47291;4;47291_4_2;vendita al dettaglio formaggi
47291;4;47291_4_3;vendita formaggi al dettaglio
47291;4;47291_4_4;commercio dettaglio prodotti caseari
47291;4;47291_4_5;commercio prodotti lattiero caseari
47291;4;47291_4_6;vendita dettaglio latterio caseari
47291;5;47291_5_1;commercio ingrosso prodotti lattero caseari
47291;5;47291_5_2;commercio al dettaglio prodotti caseari
47291;5;47291_5_3;commercio al dettaglio di formaggi
47291;6;47291_6_1;commercio al dettaglio prodotti lattiero caseari
47291;6;47291_6_2;commercio al dettaglio di prodotti lattierocaseari
47291;6;47291_6_3;ateco commercio al dettaglio di formaggi
47291;7;47291_7_1;commercio al dettaglio di prodotti lattiero caseari
47291;7;47291_7_2;commercio al dettaglio dei derivati del latte
47291;7;47291_7_3;commercio al commercio al dettaglio di latte
47291;7;47291_7_4;commercio al minuto di prodotti di formaggi
47291;7;47291_7_5;commercio al dettaglio di latte e derivati
47291;8;47291_8_1;commercio al dettaglio di latte e prodotti lattierocaseari
47292;3;47292_3_1;vendita caffe cialde
47292;3;47292_3_2;commercio caffe cialde
47292;3;47292_3_3;vendita cialde caffe
47292;3;47292_3_4;commercio cialde caffe
47292;4;47292_4_1;vendita cialde da caffe
47292;4;47292_4_2;commercio cialde da caffe
47292;4;47292_4_3;vendita caffe in cialde
47292;4;47292_4_4;vendita cialde caffe online
47292;4;47292_4_5;rivenditore cialde e caffe
47292;5;47292_5_1;vendita cialde e macchine caffe
47292;5;47292_5_2;codice ateco vendita cialde caffe
47292;5;47292_5_3;vendita di cialde di caffe
47292;5;47292_5_4;commercio di caffe in cialde
47292;5;47292_5_5;commercio di cialde di caffe
47292;5;47292_5_6;vendita di caffe in cialde
47292;6;47292_6_1;vendita the e caffe in cialde
47293;4;47293_4_1;commercio dettaglio integratori alimentari
47293;4;47293_4_2;prodotti macrobiotici e dietetici
47293;5;47293_5_1;commercio integratori alimentari al dettaglio
47293;5;47293_5_2;distribuzione prodotti macrobiotici e dietetici
47293;5;47293_5_3;commercio dettaglio di integratori alimentari
47293;5;47293_5_4;vendita prodotti dietetici e macrobiotici
47293;6;47293_6_1;commercio al dettaglio di integratori alimentari
47293;7;47293_7_1;commercio ingross di prodotti macrobiotici e dietetici
47293;7;47293_7_2;vendita al dettaglio di integratori alimentari dietetici
47293;8;47293_8_1;commercio al dettaglio di prodotti dietetici e macrobiotici
47293;8;47293_8_2;commercio al ingrosso di prodotti macrobiotici e dietetici
47299;2;47299_2_1;dettaglio salumi
47299;2;47299_2_2;salumi dettaglio
47299;2;47299_2_3;dettaglio farine
47299;3;47299_3_1;rivendita dettaglio olio
47299;3;47299_3_2;commercio dettaglio salumi
47299;3;47299_3_3;dettaglio olio evo
47299;3;47299_3_4;commercio salumi dettaglio
47299;4;47299_4_1;vendita al dettaglio salumi
47299;4;47299_4_2;commercio al dettaglio olio
47299;4;47299_4_3;commercio di salumi dettaglio
47299;4;47299_4_4;vendita dettaglio di olio
47299;4;47299_4_5;vendita olio al dettaglio
47299;4;47299_4_6;commercio al dettaglio farine
47299;4;47299_4_7;commercio dettaglio alimenti specializzato
47299;5;47299_5_1;commercio al dettaglio di salumi
47299;5;47299_5_2;vendita di salumi al dettaglio
47299;5;47299_5_3;commercio al dettaglio farine alimentari
47299;5;47299_5_4;commercio al dettaglio pasta fresca
47299;5;47299_5_5;commercio al dettaglio di olio
47299;5;47299_5_6;commercio al minuto di farine
47299;6;47299_6_1;commercio al dettaglio salumi con degustazione
47299;6;47299_6_2;commercio al dettaglio salumi e formaggi
47299;6;47299_6_3;commercio al dettaglio di farine alimentari
47299;6;47299_6_4;vendita salumi e formaggi al dettaglio
47299;6;47299_6_5;vendita al dettaglio di olio esenziale
47299;6;47299_6_6;commercio al dettaglio di pasta fresca
47299;6;47299_6_7;commercio al dettaglio prodotti alimentari specializzati
47299;6;47299_6_8;commercio al dettaglio formaggi e salumi
47299;7;47299_7_1;commercio al dettaglio di salumi e formaggi
47299;7;47299_7_2;commercio al dettaglio di prodotti alimentari specializzati
47299;7;47299_7_3;commercio al dettaglio di oli per autoveture
47299;7;47299_7_4;vendita al dettaglio di olio per veicoli
47299;7;47299_7_5;commercio al dettaglio specializzato di altri prodotti
47299;8;47299_8_1;commercio al dettaglio di prodotti di pasta fresca
47299;8;47299_8_2;commercio al dettaglio specializzato di altri prodotti alimentari
47299;8;47299_8_3;commercio al dettaglio di pasti e piatti pronti
47300;2;47300_2_1;distribuzione benzina
47300;2;47300_2_2;distribuzione benzine
47300;2;47300_2_3;pompa benzina
47300;2;47300_2_4;benzina distribuzione
47300;3;47300_3_1;manutenzione distributori benzina
47300;3;47300_3_2;distribuzione di benzina
47300;3;47300_3_3;pompa di benzina
47300;3;47300_3_4;distributore carburante autotrazione
47300;3;47300_3_5;gestione distributore benzina
47300;4;47300_4_1;gestione distributore di benzina
47300;4;47300_4_2;commercio dettaglio prodotti carburanti
47300;4;47300_4_3;esercenti di distributore benzina
47300;4;47300_4_4;impiegato pompe di benzina
47300;4;47300_4_5;commercio dettaglio carburante autotrazione
47300;4;47300_4_6;lavaggio e distribuzione benzina
47300;4;47300_4_7;attivitistributore benzina e lavaggio
47300;4;47300_4_8;distribuzione carburanti per autotrazione
47300;4;47300_4_9;distributore benzina uso privato
47300;5;47300_5_1;commercio al detteglio carburante autotrazione
47300;5;47300_5_2;appalto di servizi distributore benzina
47300;5;47300_5_3;impianto distribuzione carburanti per autotrazione
47300;6;47300_6_1;commercioal dettaglio di carburante per autotrazione
47300;6;47300_6_2;commercio al dettaglio per carburante autotrazione
47300;7;47300_7_1;esercizi di rivendita di carburante per autotrazione
47300;7;47300_7_2;commercio al dettaglio di carburante per autotrazione
47300;8;47300_8_1;lattivitvolta commercio al dettaglio di carburante per autotrazione
47410;2;47410_2_1;computer dettaglio
47410;2;47410_2_2;dettaglio computer
47410;3;47410_3_1;vendita dettaglio stampanti
47410;3;47410_3_2;commercio dettaglio software
47410;3;47410_3_3;vendita computer dettaglio
47410;3;47410_3_4;vendita dettaglio computer
47410;4;47410_4_1;commercio al dettaglio computer
47410;4;47410_4_2;commercio dettaglio computer software
47410;4;47410_4_3;commercio dettaglio telefonia stampanti
47410;5;47410_5_1;commercio al dettaglio di stampante
47410;5;47410_5_2;vendita al dettaglio di software
47410;6;47410_6_1;commercio al dettaglio elettronico di software
47410;7;47410_7_1;vendita al dettaglio computer hardware e software
47410;7;47410_7_2;commercio al dettaglio di computer e software
47410;7;47410_7_3;commercio al dettaglio di console per videogiochi
47410;8;47410_8_1;commercio al dettaglio di elaboratori e periferiche elettroniche
47420;2;47420_2_1;cellulari dettaglio
47420;2;47420_2_2;commercio smartphone
47420;3;47420_3_1;commercio dettaglio cellulari
47420;4;47420_4_1;commercio al dettaglio cellulari
47420;4;47420_4_2;commercio al ettaglio smartphone
47420;4;47420_4_3;commercio di telefoni cellulari
47420;4;47420_4_4;commercio dettaglio apparecchiature telecomunicazioni
47420;4;47420_4_5;commercio al dettaglio telefoni
47420;5;47420_5_1;commercio al dettaglio apparecchiature telecomunicazione
47420;5;47420_5_2;commercio al dettaglio accessori cellulari
47420;5;47420_5_3;vendita al dettaglio di smartphone
47420;5;47420_5_4;vendita al dettaglio di cellulari
47420;5;47420_5_5;commercio al dettaglio cover telefoni
47420;6;47420_6_1;commercio al dettaglio di accessori smartphone
47420;6;47420_6_2;commercio al dettaglio apparecchiature per telecomunicazioni
47420;6;47420_6_3;commercio al dettaglio radio e telefono
47420;7;47420_7_1;commercio al dettaglio di cellulari e accessori
47420;7;47420_7_2;commercio al dettaglio per apparecchiature delle telecomunicazioni
47420;7;47420_7_3;commercio al dettaglio di elettronica per cellulari
47420;7;47420_7_4;commercio al dettaglio di cover per telefono
47420;7;47420_7_5;commercio al dettaglio di accessori per smartphone
47420;8;47420_8_1;commercio al dettaglio di apparecchiature per le telecomunicazioni
47430;3;47430_3_1;commercio dettaglio televisori
47430;4;47430_4_1;commercio al dettaglio televisori
47430;6;47430_6_1;commercio al dettaglio di apparecchi radio
47511;2;47511_2_1;tessuti dettaglio
47511;2;47511_2_2;dettaglio tessuti
47511;3;47511_3_1;commercio dettaglio tessuti
47511;3;47511_3_2;vendita tessuti dettaglio
47511;3;47511_3_3;vendita dettaglio tessuti
47511;4;47511_4_1;commercio dettaglio tessile casa
47511;4;47511_4_2;vendita tessuti al dettaglio
47511;5;47511_5_1;commercio al dettaglio di tessuti
47511;5;47511_5_2;commercio pelli e tessuto dettaglio
47511;6;47511_6_1;vendita al dettaglio tessuti per abbigliamento
47511;6;47511_6_2;commercio al dettaglio igienizzanti per tessuti
47511;6;47511_6_3;vendita tessuti e filati al dettaglio
47511;7;47511_7_1;commercio al dettaglio tessili per la casa
47511;7;47511_7_2;commercio al dettaglio di tessuti per abbigliamenrto
47511;7;47511_7_3;commercio al dettaglio tessuti arredamento e tappeti
47511;7;47511_7_4;commercio al dettaglio prodotti tessili e biancheria
47511;8;47511_8_1;commercio al dettaglio articoli tessili per la casa
47511;8;47511_8_2;commercio al dettaglio di tessuti per labbigliamento larredamento
47511;8;47511_8_3;commercio al dettaglio tessuti per arredamento e tappeti
47512;1;47512_1_1;merceria
47512;2;47512_2_1;merceria tesseri
47512;2;47512_2_2;merceria filati
47512;2;47512_2_3;intimo merceria
47512;2;47512_2_4;merceria abbigliamento
47512;2;47512_2_5;vendita merceria
47512;2;47512_2_6;negozio merceria
47512;2;47512_2_7;abbigliamento merceria
47512;2;47512_2_8;commercio merceria
47512;3;47512_3_1;vendita dettaglio filati
47512;3;47512_3_2;intimo abbigliamento merceria
47512;3;47512_3_3;merceria al dettaglio
47512;3;47512_3_4;commercio merceria abbigliamento
47512;3;47512_3_5;commercio dettaglio merceria
47512;3;47512_3_6;merceria e intimo
47512;3;47512_3_7;mercerie e tessuti
47512;4;47512_4_1;vendita di merceria intima
47512;4;47512_4_2;commercio al dettaglio merceria
47512;4;47512_4_3;merceria e vendita intimo
47512;4;47512_4_4;commercuio dettaglio merceria abbigliamento
47512;4;47512_4_5;vendita al dettaglio filati
47512;4;47512_4_6;agente di commercio merceria
47512;4;47512_4_7;filati maglieria e merceria
47512;5;47512_5_1;commercio al dettaglio tessuti merceria
47512;6;47512_6_1;commercio al dettaglio merceria e intimo
47512;6;47512_6_2;commercio al dettaglio articoli per merceria
47512;7;47512_7_1;commercioal dettagliodi filati per maglieria e merceria
47512;7;47512_7_2;commercio al dettaglio filati maglieria e merceria
47512;7;47512_7_3;commercio al dettaglio di merceria e filati
47512;7;47512_7_4;negozio al dettaglio di mercerie filati bottoni
47512;7;47512_7_5;dettaglio di filati per maglieria e merce
47512;7;47512_7_6;commerciante al dettaglio merceria cucirini filati ricami
47512;7;47512_7_7;commercio al minuto di filati e mercerie
47512;8;47512_8_1;commercio al dettaglio filati per maglieria e merceria
47512;8;47512_8_2;commerciante al dettaglio merceria bigiotteria cucirini filati ricami
47521;2;47521_2_1;dettaglio elettronica
47521;2;47521_2_2;ferramenta dettaglio
47521;2;47521_2_3;elettronica dettaglio
47521;2;47521_2_4;dettaglio ferramenta
47521;3;47521_3_1;dettaglio articoli ferramenta
47521;3;47521_3_2;elettronica al dettaglio
47521;3;47521_3_3;commercio dettaglio elettronica
47521;3;47521_3_4;vendita dettaglio elettronica
47521;3;47521_3_5;commercio dettaglio ferramenta
47521;3;47521_3_6;dettaglio materiale elettrico
47521;3;47521_3_7;ferramenta al dettaglio
47521;4;47521_4_1;commercio dettaglio attrezzature elettroniche
47521;4;47521_4_2;commercio al dettaglio elettronica
47521;4;47521_4_3;vendita al dettaglio elettronica
47521;4;47521_4_4;commercio al dettaglio ferramenta
47521;4;47521_4_5;ferramenta vendita al dettaglio
47521;4;47521_4_6;vendita dettaglio casalinghi ferramenta
47521;5;47521_5_1;commercio al dettaglio materiale elettrico
47521;5;47521_5_2;commercio al dettaglio ferramenta casalinghi
47521;6;47521_6_1;commercio al dettaglio di componentistica elettronica
47521;6;47521_6_2;commercio al dettaglio prodotti di ferramenta
47521;6;47521_6_3;commercio al dettaglio di ferramenta casalinghi
47521;7;47521_7_1;commercio al dettaglio di articoli di ferramenta
47521;7;47521_7_2;commercio al dettaglio materiale elettrico ed elettronico
47521;7;47521_7_3;commercio al dettaglio ferramentahobbistica e vetro piano
47521;7;47521_7_4;vendita al dettaglio di ferramenta e casalinghi
47521;8;47521_8_1;commercio al dettaglio di materiale elettrico ed elettronico
47521;8;47521_8_2;commercio al dettaglio di ferramenta pitture vernici ecc
47522;4;47522_4_1;commercio dettaglio igenico sanitari
47522;5;47522_5_1;commercio dettaglio articoli igienico sanitari
47522;5;47522_5_2;commercio al dettaglio materiale sanitario
47522;6;47522_6_1;commercio al dettaglio di articoli igienicosanitari
47522;7;47522_7_1;lattivitvolta commercio al dettaglio di articoli igienicosanitari
47523;2;47523_2_1;dettaglio piastrelle
47523;2;47523_2_2;dettaglio porte
47523;3;47523_3_1;commercio dettaglio piastrelle
47523;3;47523_3_2;vendita finestre dettaglio
47523;3;47523_3_3;vendita dettaglio piastrelle
47523;4;47523_4_1;commercio dettaglio materiale costruzione
47523;4;47523_4_2;commercio dettaglio pavimenti legno
47523;4;47523_4_3;commercio dettaglio porte finestre
47523;4;47523_4_4;dettaglio porte e finestre
47523;4;47523_4_5;vendita piastrelle al dettaglio
47523;4;47523_4_6;vendita al dettaglio finestre
47523;5;47523_5_1;commercio dettaglio di porte legno
47523;5;47523_5_2;vendita dettaglio porte e finestre
47523;5;47523_5_3;commercio al dettaglio di porte
47523;5;47523_5_4;commercio dettaglio materiale da costruzione
47523;5;47523_5_5;commercio al dettaglio di piastrelle
47523;5;47523_5_6;commercio serramenti e porte dettaglio
47523;5;47523_5_7;dettaglio di materiali di costruzione
47523;5;47523_5_8;commercioal dettaglio finestre e porte
47523;5;47523_5_9;commercio dettaglio serramenti in legno
47523;6;47523_6_1;commercio dettaglio altro materiale da costruzione
47523;6;47523_6_2;commercio al dettaglio porte infissi serramenti
47523;6;47523_6_3;commercio al dettaglio pavimenti in legno
47523;6;47523_6_4;commercio porte e infissi al dettaglio
47523;6;47523_6_5;commercio al dettaglio infissi e porte
47523;6;47523_6_6;vendita al dettaglio porte e finestre
47523;6;47523_6_7;porte e finestre vendita al dettaglio
47523;7;47523_7_1;comeercio al dettaglio di porte finestre zanzariere
47523;7;47523_7_2;commercio al dettaglio di porte e serramenti
47523;7;47523_7_3;commercio al dettaglio di pavimenti in legno
