codice_circe;nword;cluster_id;label_finale
25121;6;25121_6_1;fabbricazione porte finestreimposte e cancelli metallici
25121;7;25121_7_1;fabbricazione porte finestre imposte e cancelli metallici
25121;8;25121_8_1;fabbricazione di porte infissi imposte e cancelli metallici
25121;10;25121_10_1;fabbricazione di porte finestre e loro telai imposte e cancelli
25121;11;25121_11_1;fabbricazione di porte finestre e loro telai imposte e cancelli metalliici
25121;12;25121_12_1;fabbricazione di porte finestre e loro telai imposte e cancelli in metallici
25121;13;25121_13_1;fabbricazione di porte serramenti finestre e loro telai nonche imposte e cancelli metallici
25122;4;25122_4_1;installazione tende da soletapparellezanzariere
25122;4;25122_4_2;strutture tende da sole
25122;5;25122_5_1;tende da sole e zanzariere
25122;5;25122_5_2;montaggio tende da sole tapparelle
25122;5;25122_5_3;installazione strutture tende da sole
25122;6;25122_6_1;fabbricazione di strutture metalliche per tende
25122;8;25122_8_1;fabbricaz installaz tende da sole con strutture metalliche
25122;8;25122_8_2;fabricazione di strutture metalliche per tende da sole
25122;10;25122_10_1;montaggio di tende per interno ed esterno zanzariere veneziane verande
25122;10;25122_10_2;fabbricazione di strutture metalliche per tende da sole tende alla
25210;13;25210_13_1;fabbricazione di radiatori e contenitori in metallo per caldaie per il riscaldamento centrale
25290;2;25290_2_1;fabbricazione cisterne
25290;3;25290_3_1;fabbricazione di cisterne
25290;4;25290_4_1;fabbricazione di cisterne serbatoi
25290;8;25290_8_1;fabbricazione di cisterne serbatoi e contenitori in metallo
25290;9;25290_9_1;fabbricazione di altre cisterne serbatoi e contenitori in metallo
25300;3;25300_3_1;caldaie a vapore
25300;4;25300_4_1;fabbricazione generatori di vapore
25300;5;25300_5_1;fabbricazione di generatori di vapore
25300;19;25300_19_1;fabbricazione di generatori di vapore esclusi i contenitori in metallo per caldaie per il riscaldamento centrale ad acqua calda
25400;1;25400_1_1;fucile
25400;2;25400_2_1;fabbricazione fucili
25400;2;25400_2_2;cartucce caccia
25400;3;25400_3_1;produzione calci fucile
25400;3;25400_3_2;cartucce da caccia
25400;5;25400_5_1;commercializzaione pistole per aria compressa
25400;5;25400_5_2;produttore di fucili da caccia
25500;2;25500_2_1;stampaggio metalli
25500;2;25500_2_2;fucinatura acciai
25500;2;25500_2_3;fucinatura imbutitura
25500;2;25500_2_4;forgiatura metalli
25500;3;25500_3_1;stampaggio dei metalli
25500;4;25500_4_1;stampaggio pezzi in metallo
25500;5;25500_5_1;fucinatura stampaggio lamiere a freddo
25500;6;25500_6_1;lavorazione forgiatura e vendita di metalli
25500;7;25500_7_1;fucinatura imbutitura stampaggio e profilatura dei metalli
25500;10;25500_10_1;fucinatura imbutitura stampaggio e profilatura dei metalli metallurgia delle polveri
25500;11;25500_11_1;lattivitvolta fucinatura imbutitura stampaggio e profilatura dei metalli metallurgia delle polveri
25500;11;25500_11_2;imbutitura e profilatura di lamiere di metallo tranciatura e lavorazione a
25500;12;25500_12_1;imbutitura e profilatura di lamiere di metallo tranciatura e lavorazione a sbalzo
25500;12;25500_12_2;fucinatura imbutitura stampaggio e profilatura dei metalli metallurgia delle polveri cod reg
25500;19;25500_19_1;fabbricazione di elementi da costruzione in metallo fucinatura imbutitura stampaggio e profilatura dei metalli metallurgia delle polveri lavori d
25610;1;25610_1_1;colorazione
25610;2;25610_2_1;smerigliature metalliche
25610;2;25610_2_2;metallo trattamento
25610;2;25610_2_3;rivestimenti metallo
25610;2;25610_2_4;elettrovellutazione metalli
25610;2;25610_2_5;sabbiatura metalli
25610;2;25610_2_6;trattamento metalli
25610;2;25610_2_7;colorazione plasticva
25610;2;25610_2_8;lucidatura metalli
25610;3;25610_3_1;sabbiatura dei metalli
25610;3;25610_3_2;rivestimento dei metalli
25610;3;25610_3_3;sabbiatura e verniciatura
25610;3;25610_3_4;produzione trattamenti metalli
25610;3;25610_3_5;verniciatura e sabbiatura
25610;3;25610_3_6;trattamento termici metalli
25610;3;25610_3_7;trattamento metalli rivestimento
25610;3;25610_3_8;trattamento rivestimenti metalli
25610;3;25610_3_9;pulitura lucidatura metalli
25610;4;25610_4_1;sabbiatura e vernciatura metalli
25610;4;25610_4_2;trattamento rivestimento dei metalli
25610;4;25610_4_3;rivestimento e trattamento metalli
25610;4;25610_4_4;spazzolatura e lucidatura metalli
25610;4;25610_4_5;servizio di lucidatura metalli
25610;4;25610_4_6;verniciatura e trattamento metalli
25610;4;25610_4_7;trattamenti termici dei metalli
25610;4;25610_4_8;sbavatura getti in ghisa
25610;4;25610_4_9;sabbiature e verniciature industriali
25610;5;25610_5_1;trattamento e rivestimento dei metalli
25610;5;25610_5_2;lavorazione e lucidatura metalli oreziosi
25610;5;25610_5_3;trattamenti galvanici di rivestimento metalli
25610;5;25610_5_4;forni per trattamento termico metalli
25610;5;25610_5_5;sabbiatura e verniciatura dei metalli
25610;6;25610_6_1;lattivitvolta trattamento e rivestimento dei metalli
25610;6;25610_6_2;trattamento termico e rivestimento plastico metalli
25610;6;25610_6_3;sabbiatura e verniciatura di strutture metalliche
25610;7;25610_7_1;trattamento e rivestimento dei metalli cod reg
25610;8;25610_8_1;galvanizzazione e zincatura di materiali ferrosi e non
25610;8;25610_8_2;sabbiatura e verniciatura industriale di metalli e leghe
25620;1;25620_1_1;rettifiche
25620;1;25620_1_2;alesatura
25620;1;25620_1_3;fresatura
25620;1;25620_1_4;tornitura
25620;2;25620_2_1;officina rettifica
25620;2;25620_2_2;rettifiche metalli
25620;2;25620_2_3;tm fresatura
25620;2;25620_2_4;fresatura metalli
25620;2;25620_2_5;fresatura cnc
25620;2;25620_2_6;tornitura fresatura
25620;2;25620_2_7;fresatura tornitura
25620;2;25620_2_8;rettifica macchinari
25620;3;25620_3_1;macchine per rettifiche
25620;3;25620_3_2;rettifica industriale officine
25620;3;25620_3_3;fresatura e tornitura
25620;3;25620_3_4;officine di rettifica
25620;3;25620_3_5;tornitura e lavorazione
25620;3;25620_3_6;lavorazioni di rettifica
25620;3;25620_3_7;tornitura e fresatura
25620;4;25620_4_1;rettifiche e lavorazioni meccaniche
25620;4;25620_4_2;officine rettifiche ricambi auto
25620;4;25620_4_3;lavori di tornitura fresatura
25620;4;25620_4_4;lavoroazione fresatura e tornitura
25620;4;25620_4_5;tornitura e fresatura metalli
25620;5;25620_5_1;lavorazioni di tornitura e fresatura
25620;6;25620_6_1;officina meccanica costruzione tornitura fresatura pezzi
25620;6;25620_6_2;lavorazione fresatura e tornitura e assemblaggi
25620;6;25620_6_3;lavorazioni meccaniche con tornitura e fresatura
25620;7;25620_7_1;lavorazioni meccaniche di tornitura fresatura e rettifica
25620;10;25620_10_1;tornitura e fresatura di metalli officina meccanica in generale laboratorio
25620;12;25620_12_1;tornitura fresatura e alesatura di materiali e lavori di meccanica in genere
25620;13;25620_13_1;officina meccanica per lavori di torneria e fresatura svolta presso lul di brescia
25710;1;25710_1_1;rasoi
25710;1;25710_1_2;sciabola
25710;1;25710_1_3;forbici
25710;2;25710_2_1;fabbricazione forbici
25710;2;25710_2_2;produzione forbici
25710;2;25710_2_3;finitura forbici
25710;4;25710_4_1;lavorazione di avvitatura forbici
25710;5;25710_5_1;fabbricazione e manutenzione di coltelleria
25710;6;25710_6_1;lavorazioni di assemblaggio e confezionamento forbici
25710;7;25710_7_1;fabbricazione di articoli di coltelleria e utensili
25720;1;25720_1_1;lucchetti
25720;1;25720_1_2;cerniera
25720;2;25720_2_1;produzione cerniere
25720;2;25720_2_2;chiavi automobili
25720;2;25720_2_3;fabbricazione serrature
25720;3;25720_3_1;dupliczione chiavi veicoli
25720;3;25720_3_2;fabbricazione di serrature
25720;3;25720_3_3;codifica chiavi automobili
25720;3;25720_3_4;fabbricazione serrature cerniere
25720;3;25720_3_5;auto produzione cerniere
25720;3;25720_3_6;serrature e cerniere
25720;3;25720_3_7;produzioni di cerniere
25720;4;25720_4_1;fabbricazione serrature e cerniere
25720;5;25720_5_1;fabbricazione di serrature e cerniere
25720;6;25720_6_1;produzione cerniere per mobili e affini
25720;8;25720_8_1;fabbricazione di serrature e cerniere e ferramenta simili
25720;9;25720_9_1;lattivitvolta fabbricazione di serrature e cerniere e ferramenta simili
25731;1;25731_1_1;utensileria
25731;2;25731_2_1;fabbricazione utensileria
25731;2;25731_2_2;costruzione utensileria
25731;2;25731_2_3;affilatura utensileria
25731;3;25731_3_1;produzione di utensileria
25731;3;25731_3_2;fabbricazione di utensileria
25731;3;25731_3_3;utensileria e attrezzi
25731;4;25731_4_1;utensileria ad azionamento manuale
25731;4;25731_4_2;fabbricazione utensili a mano
25731;4;25731_4_3;utensileria b b srl
25731;5;25731_5_1;fabbricazione parti intercambiabili macchine utensili
25731;6;25731_6_1;fabbricazione di utensileria ad azionamento manuale
25731;6;25731_6_2;fabbricazione di parti intercambiabili per macchine
25731;7;25731_7_1;fabbr parti intercambiabili macchine utensili e operatrici
25731;7;25731_7_2;fabbricazione di parti intercambiabili per macchine utensili
25731;8;25731_8_1;fabbricazione parti intercambiabili macchine utensili ed operatrici filtri
25731;10;25731_10_1;fabbricazione manutenzione e riparazione di parti intercambiabili per macchine utensili
25731;11;25731_11_1;fabbricazione di utensileria ad azionamento manuale parti intercambiabili per macchine utensili
25731;11;25731_11_2;commercio al dettaglio macchine utensili incluse le relative parti intercambiabili dettaglio
25731;16;25731_16_1;produzione di utensileria componenti di parti meccaniche intercambiabili nonche di parti e componenti meccaniche in genere
25731;18;25731_18_1;fabbricazione utensileria ad azionamento manuale parti intercambiabili per macchine utensili riparazione e costruzione utensili e macchine per lavor
25732;3;25732_3_1;fabbricazioni di sagome
25732;5;25732_5_1;fabbricazione di stampi e portastampi
25732;8;25732_8_1;fabbricazione di stampi portastampi sagome forme per macchine
25732;10;25732_10_1;fabbricazione di stampi portastampi sagome forme per macchine cod reg
25732;13;25732_13_1;fabbricazione industriale di stampi ricambi portastampi sagome forme per macchine e quantaltro inerente
25910;9;25910_9_1;fabbricazione di bidoni in acciaio e di contenitori analoghi
25910;11;25910_11_1;fabbricazione di bidoni in acciaio e di contenitori analoghi cod reg
25910;13;25910_13_1;fabbricazione di bidoni in acciaio e contenitori analoghi per il trasporto e limballaggio
25910;14;25910_14_1;lattivitvolta fabbricazione di bidoni in acciaio e contenitori analoghi per il trasporto e limballaggio
25920;3;25920_3_1;fabbricazione imballaggi leggeri
25920;3;25920_3_2;produzione metalli leggeri
25920;5;25920_5_1;fabbricazioni imballaggi leggeri in metallo
25920;6;25920_6_1;fabbricazione di imballaggi in metallo leggero
25920;8;25920_8_1;fabbricazione di imballaggi in metallo leggero cod reg
25931;1;25931_1_1;chiodi
25931;2;25931_2_1;produzione chiode
25931;2;25931_2_2;cavi metallici
25931;2;25931_2_3;reti recinzione
25931;2;25931_2_4;costruzione recinzioni
25931;3;25931_3_1;reti da recinzione
25931;4;25931_4_1;costruzioni reti da recinzione
25931;6;25931_6_1;fabbricazione prodotti fabbricati con fili metallici
25931;7;25931_7_1;fabbricazione di prodotti fabbricati con fili metallici
25931;8;25931_8_1;produz installaz manutenz di corde e trecce metalliche
25931;11;25931_11_1;fabbricazione industriale e commercializzazione di prodotti della lavorazione del filo metallico
25932;3;25932_3_1;molle e balestre
25933;3;25933_3_1;catene da neve
25933;7;25933_7_1;progettazione e produzione di catene da neve
25933;8;25933_8_1;fabbricazione di catene fucinate senza saldatura e stampate
25940;1;25940_1_1;rivetti
25940;1;25940_1_2;bulloneria
25940;2;25940_2_1;produzione bulloneria
25940;2;25940_2_2;fabbricazione bulloneria
25940;2;25940_2_3;produzione rivetti
25940;2;25940_2_4;fabbricazione viti
25940;2;25940_2_5;viti bulloni
25940;3;25940_3_1;viti e bulloni
25940;3;25940_3_2;fabbricazione di viti
25940;3;25940_3_3;produttore di rivetti
25940;3;25940_3_4;produzione bulloni gomma
25940;3;25940_3_5;fabbricazione viti metalliche
25940;3;25940_3_6;commercio viti bulloni
25940;3;25940_3_7;produzione di bulloneria
25940;3;25940_3_8;fabbricazione di bulloneria
25940;4;25940_4_1;produzione viti e bulloni
25940;4;25940_4_2;fabbricazione viti in metallo
25940;4;25940_4_3;fabbricazione articoli di bulloneria
25940;4;25940_4_4;produzione scarpe e bulloni
25940;5;25940_5_1;fabbricazione di filettatura e bulloneria
25940;5;25940_5_2;fabbricazione di articoli di bulloneria
25940;5;25940_5_3;commercio di viti e bulloni
25991;1;25991_1_1;pentole
25991;2;25991_2_1;produzione padelle
25991;2;25991_2_2;fabbricazione pentole
25991;3;25991_3_1;produzione di padelle
25991;4;25991_4_1;produzione accessori da cucina
25991;6;25991_6_1;articoli metallici per stanze da bagno
25991;8;25991_8_1;fabbricazione di caraffe e bottiglie isolate in metallo
25991;10;25991_10_1;fabbricazione di articoli metallici per larredamento di stanze da bagno
25991;23;25991_23_1;fabbricazione di stoviglie pentolame vasellame attrezzi da cucina e altri accessori casalinghi non elettrici articoli metallici per l arredamento di stanze da bagno
25992;3;25992_3_1;fabbricazione porte blindate
25992;4;25992_4_1;fabbricazione di infissi blindate
25992;4;25992_4_2;porte metalliche e blindate
25992;7;25992_7_1;costruz casseforti forzieri porte metalliche e blindate
25992;8;25992_8_1;fabbricazione di casseforti forzieri e porte metalliche blindate
25993;3;25993_3_1;fabbricazione articoli metallici
25993;3;25993_3_2;fabbricazione prodotti metallo
25993;4;25993_4_1;fabbricazione prodotti di metallo
25993;4;25993_4_2;fabbricazione di articoli metallici
25993;5;25993_5_1;fabbricazione di prodotti di metallo
25993;12;25993_12_1;lavorazione artistica e ornamentale del ferro battuto del peltro e del rame
25999;1;25999_1_1;fibbie
25999;1;25999_1_2;gancio
25999;1;25999_1_3;campane
25999;2;25999_2_1;lavorazione fibbie
25999;2;25999_2_2;operaio campane
25999;2;25999_2_3;fabbricazione fibbie
25999;2;25999_2_4;produzione fibbie
25999;2;25999_2_5;cartelli segnaletica
25999;2;25999_2_6;produzione segnaletica
25999;2;25999_2_7;fabbrica segnaletica
25999;3;25999_3_1;produzione rivendita segnaletica
25999;3;25999_3_2;produzione di ganci
25999;3;25999_3_3;altri articoli metallici
25999;4;25999_4_1;altri prodotti in metallo
25999;4;25999_4_2;progettazione e produzione segnaletica
25999;4;25999_4_3;produzione cartelli per segnaletica
25999;5;25999_5_1;fabbricazione di magneti metallici permanenti
25999;6;25999_6_1;fabbricazione articoli metallici e minuteria metallica
25999;7;25999_7_1;fabbricazione altri articoli metallici e minuteria metallica
25999;8;25999_8_1;fabbricazione di altri articoli metallici e minuteria metallica
25999;9;25999_9_1;fabbricazione di altri articoli metallici e minuteria metallica nca
25999;10;25999_10_1;lattivitvolta fabbricazione di altri articoli metallici e minuteria metallica nca
26110;1;26110_1_1;diodi
26110;1;26110_1_2;microprocessori
26110;1;26110_1_3;transistor
26110;2;26110_2_1;circuiti integrati
26110;2;26110_2_2;fabbricazione diodi
26110;2;26110_2_3;valvole elettroniche
26110;3;26110_3_1;lavorazioni componenti elettronici
26110;3;26110_3_2;fabbricazione componenti elettroniche
26110;3;26110_3_3;fabbrica componenti elettronici
26110;4;26110_4_1;fabbricazione altri componenti elettronici
26110;4;26110_4_2;montaggio di componenti elettroniche
26110;4;26110_4_3;produttore di componenti elettronici
26110;4;26110_4_4;produttori di interruttori elettronici
26110;4;26110_4_5;produzione di circuiti integrati
26110;5;26110_5_1;fabbricazione di altri componenti elettronici
26110;5;26110_5_2;fabbricazione componenti e parti elettroniche
26110;5;26110_5_3;macchinari per lavorazione componenti elettronici
26110;5;26110_5_4;progettazione e produzione componenti elettronici
26110;7;26110_7_1;attivita artigianale di assembleaggio di componenti elettronici
26110;7;26110_7_2;produzione componenti e parti elettroniche per industria
26110;8;26110_8_1;fabbricazione di diodi ad emissione di luce led
26110;8;26110_8_2;fabbricaz tubi e valvole e altri componenti elettronici
26110;8;26110_8_3;fabbricazione di diodi transistor e relativi congegni elettronici
26110;10;26110_10_1;fabbricazione di tubi e valvole elettroniche ed altri componenti elettronici
26120;2;26120_2_1;schede elettroniche
26120;2;26120_2_2;montaggio schede
26120;3;26120_3_1;montaggio schede elettroniche
26120;3;26120_3_2;produzione schede elettroniche
26120;3;26120_3_3;assiemaggio schede elettroniche
26120;4;26120_4_1;fabbricazione di schede elettroniche
26120;4;26120_4_2;vendita schede elettroniche assemblate
26120;4;26120_4_3;vendita di schede elettroniche
26120;5;26120_5_1;fabbricazione schede elettroniche per automazione
26120;6;26120_6_1;lattivitvolta fabbricazione di schede elettroniche assemblate
26120;6;26120_6_2;montaggio di componenti per circuiti stampati
26120;7;26120_7_1;fabbricazione di componenti elettronici e schede elettroniche
26120;8;26120_8_1;fabbricazione di componenti elettronici e di schede elettroniche
26120;8;26120_8_2;montaggio di componenti su schede per circuiti stampati
26200;1;26200_1_1;server
26200;2;26200_2_1;fabbricazione terminali
26200;2;26200_2_2;fabbricazioni stampanti
26200;4;26200_4_1;fabbricazione computer e periferiche
26200;6;26200_6_1;fabbricazione di computer e unit periferiche
26301;2;26301_2_1;fabbricazione telecamere
26301;3;26301_3_1;televisione via cavo
26301;8;26301_8_1;fabbricazione di apparecchi trasmittenti radiotelevisivi incluse le telecamere
26302;2;26302_2_1;assemblaggio citofoni
26302;3;26302_3_1;fabbricazione apparecchiature telecomunicazioni
26302;5;26302_5_1;assemblaggio di componeti per citofoni
26302;6;26302_6_1;assemblaggio articoli vari come il citofono
26302;6;26302_6_2;fabbricazione di apparecchiature per le telecomunicazioni
26302;11;26302_11_1;fabbricazione e riparazione apparecchiature strumenti meccanici elettrici ed elettronici per telecomunicazioni
26400;1;26400_1_1;microfoni
26400;1;26400_1_2;altoparlanti
26400;2;26400_2_1;produzione altoparlanti
26400;2;26400_2_2;videogichi console
26400;2;26400_2_3;console videogiochi
26400;2;26400_2_4;casse acustiche
26400;2;26400_2_5;fabbricazione videoregistratori
26400;3;26400_3_1;produzione casse acustiche
26400;3;26400_3_2;console per videogiochi
26400;3;26400_3_3;riparazione console videogiochi
26400;3;26400_3_4;vendita casse acustiche
26400;4;26400_4_1;fabbricazione di casse acustiche
26400;4;26400_4_2;produzione artigianale casse acustiche
26400;4;26400_4_3;produzione impianti di amplificazione
26400;6;26400_6_1;riparazione e manutenzione console per videogame
26400;9;26400_9_1;fabbricazione di console per videogiochi esclusi i giochi elettronici
26400;10;26400_10_1;attivitupporto apparecchiature per la riproduzione e la registrazione del suono
26400;13;26400_13_1;fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini
26600;3;26600_3_1;apparecchiature elettro medicali
26600;3;26600_3_2;apparecchiature mediche laser
26600;4;26600_4_1;vendita apparecchiature mediche laser
26600;4;26600_4_2;manutenzione apparecchiature elettro medicali
26600;5;26600_5_1;fabbricazione di strumenti per irradiazione
26600;7;26600_7_1;strumenti per irradiazione apparecchiature elettromedicali ed elettroterapeutiche
26600;9;26600_9_1;fabbricazione di strumenti per irradiazione apparecchiature elettromedicali ed elettroterapeutiche
26600;10;26600_10_1;fabbricazione di altri strumenti per irradiazione ed altre apparecchiature elettroterapeutiche
26600;11;26600_11_1;fabbricazione di apparecchiature per irradiazione elettromedicali ed elettroterapeutiche per usi medici
26701;1;26701_1_1;telemetri
26701;2;26701_2_1;produzione laser
26701;2;26701_2_2;elementi ottici
26701;2;26701_2_3;microscopi ottici
26701;3;26701_3_1;vendita microscopi ottici
26701;3;26701_3_2;produzione di laser
26701;3;26701_3_3;fabbricazione di telescopi
26701;3;26701_3_4;fabbricazione elementi ottici
26701;6;26701_6_1;fabbricazione di lenti e strumenti ottici
26701;7;26701_7_1;fabbricazione lenti e strumenti ottici di precisione
26701;8;26701_8_1;fabbricazione di attrezzature ottiche di misurazione e controllo
26701;8;26701_8_2;fabbricazione di lenti e strumenti ottici di precisione
26701;9;26701_9_1;fabbricazione di elementi ottici e strumenti ottici di precisione
26702;2;26702_2_1;macchine fotografiche
26702;3;26702_3_1;produzione macchine fotografiche
26800;3;26800_3_1;fabbricazione supporti magnetici
26800;4;26800_4_1;fabbricazione di supporti magnetici
27110;2;27110_2_1;fotovoltaico pannello
27110;2;27110_2_2;pannelli fotovoltaici
27110;3;27110_3_1;pannello fotovoltaici fabbricazione
27110;3;27110_3_2;manifattura pannelli fotovoltaici
27110;3;27110_3_3;fabbricazione trasformatori elettrici
27110;3;27110_3_4;fabbricazione pannelli fotovoltaici
27110;3;27110_3_5;produttore pannelli fotovoltaici
27110;4;27110_4_1;pannelli fotovoltaici o minieolici
27110;4;27110_4_2;produttore di pannelli fotovoltaici
27110;4;27110_4_3;riavvolgimento di motori elettrici
27110;4;27110_4_4;fabbricazione di motori elettrici
27110;5;27110_5_1;produzione e commercio pannelli fotovoltaici
27120;2;27120_2_1;assemblaggio quadri
27120;2;27120_2_2;montaggio quadri
27120;2;27120_2_3;costruzione quadri
27120;3;27120_3_1;realizzazione quadri elettrici
27120;3;27120_3_2;assemblaggio quadri elettrici
27120;3;27120_3_3;quadri elettrici cablaggio
27120;3;27120_3_4;realizzazione quadro elettrico
27120;3;27120_3_5;costruttori quadri elettrici
27120;3;27120_3_6;fabbrica quadri elettrici
27120;3;27120_3_7;montaggio quadro elettrico
27120;3;27120_3_8;quadri elettrici automazione
27120;3;27120_3_9;produttore di sezionatori
27120;4;27120_4_1;assemblaggio quadro elettrico coblatura
27120;4;27120_4_2;quadri elettrici automazione industriale
27120;4;27120_4_3;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_4;assemblaggio quadri elettrici industiralia
27120;4;27120_4_5;fabbricazione di quadri elettrici
27120;4;27120_4_6;costruzione di quadri elettrici
27120;4;27120_4_7;quadri elettrici per automazione
27120;4;27120_4_8;fabbricazione cablaggio quadri elettrici
27120;4;27120_4_9;industria fabbricazione quadri elettrici
27120;4;27120_4_10;produzione quadro elettrico macchine
27120;4;27120_4_11;costruzione e installazione quadri
27120;4;27120_4_12;quadri e impianti elettrici
27120;5;27120_5_1;produzione e fabbricazione quadri elettrici
27120;5;27120_5_2;impianto elettrico e quadri elettrici
27120;5;27120_5_3;assemblaggio quadri e cablaggi elettrici
27120;5;27120_5_4;assemblaggio quadri elettrici automazione industriale
27120;5;27120_5_5;progettazione e costruzione quadri elettrici
27120;5;27120_5_6;assemblaggio quadri elettrici di controllo
27120;5;27120_5_7;servizi per assemblaggio quadri elettrici
27120;6;27120_6_1;progettazione e costruzione di quadri elettrici
27120;6;27120_6_2;assemblaggio e cablaggio di quadri elettrici
27120;6;27120_6_3;fabbricazione assemblaggio cablaggio montaggio quadri elettrici
27120;6;27120_6_4;cablaggio elettrico di quadri conto terzi
27120;6;27120_6_5;produzione di quadri e cabine elettriche
27120;6;27120_6_6;assemblaggio di quadri elettrici conto terzi
27120;6;27120_6_7;cablaggio quadri elettrici ed impianti elettrici
27120;7;27120_7_1;assemblaggi schede elettriche e cablaggi quadri elettrici
27120;7;27120_7_2;costruzione di quadri elettrici ed elettronici industriali
27120;7;27120_7_3;assemblaggio cablaggio di quadri elettrici presso terzi
27120;7;27120_7_4;elettricista montaggio e cablaggio di quadri elettrici
27120;7;27120_7_5;fabbricazione di quadri elettrici e relative strutture
27120;8;27120_8_1;costruzione ed assemblaggio di quadri elettrici ed elettronici
27120;8;27120_8_2;attivita di produzione di quadri e cabine elettriche
27120;8;27120_8_3;montaggio e cablaggio quadri elettrici e non solo
27120;8;27120_8_4;fabbricazione di quadri elettrici per impianti di automazione
27120;10;27120_10_1;assemblaggio e cablaggio di quadri elettrici assemblaggio di componenti meccanici
27120;10;27120_10_2;fabbricazione di pannelli di controllo per la distribuzione dellenergia elettrica
27120;11;27120_11_1;fabbricazione di apparecchi per la distribuzione e il controllo dellenergia elettrica
27120;14;27120_14_1;produzione di trasformatori elettrici e apparecchiature per la distribuzione e il controllo della elettricita
27120;15;27120_15_1;attivita di produzione di quadri e cabine elettriche installazione e messa in opera impianti elettrici
27200;2;27200_2_1;fabbricazione pile
27200;3;27200_3_1;fabbricazione di pile
27200;3;27200_3_2;batterie piombo acido
27200;4;27200_4_1;fabbricazione pile e accumulatori
27200;4;27200_4_2;produzione batterie al piombo
27200;5;27200_5_1;produzione di batterie di accumulo
27310;3;27310_3_1;cavi fibra ottica
27310;4;27310_4_1;posa cavi fibra ottica
27310;4;27310_4_2;installazione cavi fibra ottica
27310;4;27310_4_3;fabbricazione di fibre ottiche
27310;5;27310_5_1;compresa fabbricazione di fibre ottiche
27310;5;27310_5_2;installazione cavi in fibra ottica
27310;6;27310_6_1;fabbricazione di cavi a fibra ottica
27310;7;27310_7_1;lattivitvolta fabbricazione di cavi a fibra ottica
27310;14;27310_14_1;fabbricazione di cavi a fibra ottica per la trasmissione di dati o di immagini
27320;2;27320_2_1;cavi elettronica
27320;3;27320_3_1;pereparazione cavi elettrici
27320;3;27320_3_2;cavi elettrici sottomarini
27320;3;27320_3_3;cavi elettrici speciali
27320;4;27320_4_1;flamar cavi elettrici srl
27320;5;27320_5_1;produzione cavi elettrici e cablaggi
27320;7;27320_7_1;fabbricazione fili a cavi elettrici ed elettronici
27320;8;27320_8_1;fabbricazione di fili e cavi elettronici ed elettrici
27320;9;27320_9_1;fabbricazione di altri fili e cavi elettrici ed elettronici
27320;9;27320_9_2;assemblaggi di fili e cavi elettrici ed elettronici dal
27320;10;27320_10_1;lattivitvolta fabbricazione di altri fili e cavi elettrici ed elettronici
27330;1;27330_1_1;parafulmini
27330;2;27330_2_1;fabbricazioni cablaggio
27330;3;27330_3_1;fabbricazione attrezzature cablaggio
27330;3;27330_3_2;attrezzature per cablaggio
27330;3;27330_3_3;fabbricazione di cablaggi
27330;4;27330_4_1;fabbricazione attrezzature per cablaggio
27330;4;27330_4_2;produttore di interruttori elettrici
27330;5;27330_5_1;fabbricazione di attrezzature per cablaggio
27330;6;27330_6_1;lattivitvolta fabbricazione di attrezzature per cablaggio
27330;6;27330_6_2;fabbricazione di condotti elettrici e accessori
27330;7;27330_7_1;fabbricazione di componenti e attrezzature per cablaggi
27400;1;27400_1_1;lampadario
27400;2;27400_2_1;montaggio lampadari
27400;2;27400_2_2;insegne luminose
27400;2;27400_2_3;fabbricazione lampadari
27400;2;27400_2_4;produziione lampadari
27400;2;27400_2_5;assemblaggio lampadari
27400;2;27400_2_6;lampade elettriche
27400;3;27400_3_1;assemblaggio insegne luminose
27400;3;27400_3_2;produzione di lampadari
27400;3;27400_3_3;fabbricazione insegne luminose
27400;3;27400_3_4;vendita insegne luminose
27400;3;27400_3_5;commercio insegne luminose
27400;3;27400_3_6;assemblaggio di lampadari
27400;3;27400_3_7;vendita lampade elettriche
27400;3;27400_3_8;fabbricazione di luminarie
27400;3;27400_3_9;fabbrica di lampadari
27400;4;27400_4_1;produzione e commercio lampadari
27400;4;27400_4_2;costruzione di insegne luminose
27400;5;27400_5_1;produzione insegne luminose da arredo
27400;5;27400_5_2;fabbricazione insegne luminose per negozi
27400;5;27400_5_3;costruzione installazione di insegne luminose
27400;5;27400_5_4;fabbricazione di luminarie per feste
27400;6;27400_6_1;realizzazione insegne luminose e neon leed
27400;6;27400_6_2;produzione ed installazione di insegne luminose
27400;6;27400_6_3;installazione e produzione di insegne luminose
27400;9;27400_9_1;progettazione produzione e installazione di insegne luminose e non
27510;1;27510_1_1;aspirapolvere
27510;1;27510_1_2;apriscatole
27510;1;27510_1_3;congelatore
27510;1;27510_1_4;tostapane
27510;1;27510_1_5;girarrosti
27510;2;27510_2_1;fabbricazioni elettrodomestici
27510;2;27510_2_2;produzione aspirapolveri
27510;2;27510_2_3;fabbricazione aspirapolvere
27510;2;27510_2_4;cappe daspirazione
27510;2;27510_2_5;forni elettrici
27510;3;27510_3_1;fabbricazione di frigoriferi
27510;3;27510_3_2;vendita forno microonde
27510;3;27510_3_3;ferri da stiro
27510;3;27510_3_4;fabbricazione di elettrodomestici
27510;3;27510_3_5;produzione spazzolino elettrico
